country,group,region,year,sdm_startdate1,sdm_enddate1,sdm_startdate2,sdm_enddate2,domclaim,domindclaim,domirrclaim,domsecclaim,sovdec,violsd,violsd_onset,viol_escal,con,cultcon,autcon,indcon,res,cultres,autres,indres,groupsize,groupcon,pwrstat
Afghanistan,Hazaras,Central Asia,1960,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1961,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1962,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1963,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1964,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1965,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1966,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1967,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1968,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1969,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1970,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1971,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1972,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1973,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1974,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1975,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1976,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1977,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1978,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1979,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1980,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1981,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,1,0,1,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1982,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1983,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1984,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1985,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1986,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1987,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1988,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1989,1960,9999,,,Autonomy,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1990,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1991,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1992,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,1993,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Powerless
Afghanistan,Hazaras,Central Asia,1994,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Powerless
Afghanistan,Hazaras,Central Asia,1995,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Powerless
Afghanistan,Hazaras,Central Asia,1996,1960,9999,,,Autonomy,0,0,0,0,1,1.0,1.0,0,0,0,0,1,0,1,0,0.11,1,Powerless
Afghanistan,Hazaras,Central Asia,1997,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1998,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,1999,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,2000,1960,9999,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,2001,1960,9999,,,Autonomy,0,0,0,0,1,,,1,0,1,0,0,0,0,0,0.11,1,Discriminated
Afghanistan,Hazaras,Central Asia,2002,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2003,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2004,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2005,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2006,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2007,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2008,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2009,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2010,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2011,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2012,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2013,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2014,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Senior partner
Afghanistan,Hazaras,Central Asia,2015,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2016,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2017,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2018,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2019,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Hazaras,Central Asia,2020,1960,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.11,1,Junior partner
Afghanistan,Tajiks,Central Asia,1979,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,1.0,,0,0,0,0,0,0,0,0,0.25,0,Powerless
Afghanistan,Tajiks,Central Asia,1980,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,1,0,1,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1981,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1982,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1983,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1984,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1985,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1986,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1987,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1988,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1989,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1990,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1991,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1992,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Junior partner
Afghanistan,Tajiks,Central Asia,1996,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,1.0,,0,0,0,0,0,0,0,0,0.25,0,Discriminated
Afghanistan,Tajiks,Central Asia,1997,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Powerless
Afghanistan,Tajiks,Central Asia,1998,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Powerless
Afghanistan,Tajiks,Central Asia,1999,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Powerless
Afghanistan,Tajiks,Central Asia,2000,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.25,0,Powerless
Afghanistan,Tajiks,Central Asia,2001,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,1,,,1,0,1,0,0,0,0,0,0.25,0,Powerless
Afghanistan,Tajiks,Central Asia,2002,1979,1992,1996.0,2002.0,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.25,0,Senior partner
Afghanistan,Uzbeks,Central Asia,1990,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Powerless
Afghanistan,Uzbeks,Central Asia,1991,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Powerless
Afghanistan,Uzbeks,Central Asia,1992,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Powerless
Afghanistan,Uzbeks,Central Asia,1993,1990,2016,,,Autonomy,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,1994,1990,2016,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,1995,1990,2016,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,1996,1990,2016,,,Autonomy,0,0,0,0,1,1.0,1.0,0,0,0,0,1,0,1,0,0.079999998,1,Discriminated
Afghanistan,Uzbeks,Central Asia,1997,1990,2016,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.079999998,1,Discriminated
Afghanistan,Uzbeks,Central Asia,1998,1990,2016,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.079999998,1,Discriminated
Afghanistan,Uzbeks,Central Asia,1999,1990,2016,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.079999998,1,Discriminated
Afghanistan,Uzbeks,Central Asia,2000,1990,2016,,,Autonomy,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0.079999998,1,Discriminated
Afghanistan,Uzbeks,Central Asia,2001,1990,2016,,,Autonomy,0,0,0,0,1,,,1,0,1,0,0,0,0,0,0.079999998,1,Discriminated
Afghanistan,Uzbeks,Central Asia,2002,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,2003,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,2004,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,2005,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,2006,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2007,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2008,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2009,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2010,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2011,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2012,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2013,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2014,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Senior partner
Afghanistan,Uzbeks,Central Asia,2015,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Afghanistan,Uzbeks,Central Asia,2016,1990,2016,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,1,Junior partner
Albania,Epirote Greeks,Europe,1990,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1991,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1992,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1993,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1994,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1995,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1996,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1997,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1998,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,1999,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2000,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2001,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2002,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2003,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2004,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2005,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2006,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2007,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2008,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2009,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2010,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2011,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2012,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2013,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2014,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2015,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2016,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2017,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2018,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2019,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Albania,Epirote Greeks,Europe,2020,1990,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.079999998,0,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1963,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1964,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1965,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1966,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1967,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1968,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1969,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1970,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1971,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1972,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1973,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1974,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1975,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1976,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1977,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1978,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1979,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1980,1963,9999,,,Autonomy,0,0,0,0,1,1.0,1.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1981,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1982,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1983,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1984,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1985,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1986,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1987,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1988,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
Algeria,Berbers (Kabyles),M East & N Africa,1989,1963,9999,,,Autonomy,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.28,1,Powerless
